Date,Series,Value,TopArtURL1,TopArtTitle1,TopArtURL2,TopArtTitle2,TopArtURL3,TopArtTitle3,TopArtURL4,TopArtTitle4,TopArtURL5,TopArtTitle5,TopArtURL6,TopArtTitle6,TopArtURL7,TopArtTitle7,TopArtURL8,TopArtTitle8,TopArtURL9,TopArtTitle9,TopArtURL10,TopArtTitle10
2020-01-15,Volume Intensity,0
2020-01-16,Volume Intensity,0
2020-01-17,Volume Intensity,0
2020-01-18,Volume Intensity,0
2020-01-19,Volume Intensity,0
2020-01-20,Volume Intensity,0
2020-01-21,Volume Intensity,0
2020-01-22,Volume Intensity,0
2020-01-23,Volume Intensity,0
2020-01-24,Volume Intensity,0
2020-01-25,Volume Intensity,0
2020-01-26,Volume Intensity,0
2020-01-27,Volume Intensity,0
2020-01-28,Volume Intensity,0
2020-01-29,Volume Intensity,0
2020-01-30,Volume Intensity,0
2020-01-31,Volume Intensity,0
2020-02-01,Volume Intensity,0
2020-02-02,Volume Intensity,0
2020-02-03,Volume Intensity,0
2020-02-04,Volume Intensity,0
2020-02-05,Volume Intensity,0
2020-02-06,Volume Intensity,0
2020-02-07,Volume Intensity,0
2020-02-08,Volume Intensity,0
2020-02-09,Volume Intensity,0
2020-02-10,Volume Intensity,0
2020-02-11,Volume Intensity,0
2020-02-12,Volume Intensity,0
2020-02-13,Volume Intensity,0,"https://www.fnp.de/welt/coronavirus-zahl-infizierten-in-china-steigt-sprunghaft-zr-13537006.html","Sars - CoV - 2 : Erster Patient in Bayern entlassen","https://www.t-online.de/nachrichten/panorama/id_87240356/coronavirus-aus-china-sprunghafter-anstieg-der-infektionen-in-hubei-14-840-neue-faelle.html","Coronavirus aus China : Sprunghafter Anstieg der Infektionen in Hubei – 14 , 840 neue Fälle"
2020-02-14,Volume Intensity,0.0006,"https://www.bzbasel.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.aargauerzeitung.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.suedostschweiz.ch/politik/2020-02-14/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://zofingertagblatt.ch/?srv=sda&pg=det&id=62603","Zofinger Tagblatt","https://www.oltnertagblatt.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.bielertagblatt.ch/nachrichten/ausland/zahl-der-virusfaelle-china-steigt-weiter-stark-fast-65000","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.toponline.ch/news/welt/detail/news/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-00128897/","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.grenchnertagblatt.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.badenertagblatt.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-65000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 65  000","https://www.limmattalerzeitung.ch/ausland/zahl-der-virusfaelle-in-china-steigt-weiter-stark-an-fast-64000-136368759","Zahl der Virusfälle in China steigt weiter stark an - fast 64  000"
